,ID,User,Tweets,fav_count,rt_count,tweet_date
10,1258409131377074178,Shanna❌🔥,"RT @GenZConservati1: Is Joe Biden a rapist? Based on the apparent veracity of Tara Reade's accusations, it certainly creepy Joe is at least…",0,80,2020-05-07 14:51:31
11,1258409128336252928,🇯🇪 SEA RAVEN PRESS 🇯🇪,RT @BreitbartNews: Joe Biden DEMOLISHED by Democrat Georgia State @RepVernonJones! https://t.co/tvP0D7CoJt,0,1217,2020-05-07 14:51:30
12,1258409119251173377,awrinkled,"RT @drawandstrike: It's not your imagination. 

The Democratic Party just took 3 years of #MeToo, wadded it up and wiped their ass with it…",0,912,2020-05-07 14:51:28
13,1258409117317767168,Lucy,RT @mel_faith1: .@SpeakerPelosi is done with the Joe Biden sexual assault issue. Dems acknowledged it and then quickly moved on! That’s it!…,0,220,2020-05-07 14:51:28
14,1258409117116489729,Stephen Pershing MD,@redstar2777 I’m not at all certain that we are even seeing the real Joe Biden Some of the mistakes are so ludicrou… https://t.co/9ZXHmY5zAf,0,0,2020-05-07 14:51:28
15,1258409113924632581,Biden_Brigade,"Im sorry what?
Dont go there, the main reason Joe Biden won in a landslide is because of african american voters, n… https://t.co/2ogdhFaRBY",0,0,2020-05-07 14:51:27
16,1258409111299018752,"Where Words Fail, Music Speaks.","RT @MSNBC: Joe Biden leads President Trump by 20 points among registered female voters, according to a new Monmouth University poll.

https…",0,2492,2020-05-07 14:51:26
17,1258409110904680449,JD,"RT @TrumpWarRoom: Remember when Democrats said women don’t make up sexual assaults?
 
We do.
 
Now that Joe Biden has been accused, they’ve…",0,588,2020-05-07 14:51:26
18,1258409105716207617,Bryan Villaseñor,RT @Lis_Smith: I wrote for the @nytopinion about how @JoeBiden has the opportunity to change the media game &amp; outdated way that we run pres…,0,172,2020-05-07 14:51:25
19,1258409105141661698,Candy Apple,"RT @TrumpWarRoom: Remember when Democrats said women don’t make up sexual assaults?
 
We do.
 
Now that Joe Biden has been accused, they’ve…",0,588,2020-05-07 14:51:25
20,1258409102264451074,Ricky Rowse,RT @mitchellvii: Forget dementia. Joe Biden is too stupid to be president.,0,120,2020-05-07 14:51:24
21,1258409102008619008,Schiffty- Michelle Gave Me Whisker Burns! 😲,I will be proxy sniffing and proxy fondling women on behalf of Joe Biden who is in isolation in his basement. https://t.co/vsghOJ3i4E,0,0,2020-05-07 14:51:24
22,1258409098502041600,Christine Golfetto- Dorr🇺🇸,"RT @MSNBC: Joe Biden leads President Trump by 20 points among registered female voters, according to a new Monmouth University poll.

https…",0,746,2020-05-07 14:51:23
23,1258409098208518144,BoCo,"Joe Biden vows to undo DeVos rule protecting due process rights, while expecting due process for himself… https://t.co/b32pBnA9Fw",0,0,2020-05-07 14:51:23
24,1258409095398412288,Trump For USA,"RT @TrumpWarRoom: Remember when Democrats said women don’t make up sexual assaults?
 
We do.
 
Now that Joe Biden has been accused, they’ve…",0,588,2020-05-07 14:51:23
25,1258409093930332166,Nikon Girl⭐️⭐️⭐️ 🇺🇸,"RT @TrumpWarRoom: Remember when Democrats said women don’t make up sexual assaults?
 
We do.
 
Now that Joe Biden has been accused, they’ve…",0,588,2020-05-07 14:51:22
26,1258409091942113281,Casey Cristich,Joe Biden for President in 2020... https://t.co/eIXfWZJOB1 https://t.co/NFyHWmwfYq,0,0,2020-05-07 14:51:22
27,1258409089232748544,#WRITEINBERNIE,"RT @DavidAgStone: @politico After watching his denial of the Tara Reade allegations, 1 in 4 Democrats say the party should replace Joe Bide…",0,4,2020-05-07 14:51:21
28,1258409087412383751,Biden_Brigade,"@SBarolet @Lis_Smith @nytopinion @JoeBiden Im sorry what?
Dont go there, the main reason Joe Biden won in a landsli… https://t.co/NwlPijsIlu",0,0,2020-05-07 14:51:21
29,1258409086368067585,E. Sousé,@Markfry809 Joe Biden = Jonas Salk vaccine on steroids.,0,0,2020-05-07 14:51:20
30,1258409084371505153,Socrates' Cat,"Joe Biden, NATO and the destruction of Yugoslavia (Before the video) https://t.co/5ILrCNKDlt via @YouTube",0,0,2020-05-07 14:51:20
31,1258409081833914377,MAGA Immigrant,@thehill Why is Joe Biden above the law?,0,0,2020-05-07 14:51:19
32,1258409081166946304,Jane Bowling,RT @mitchellvii: Forget dementia. Joe Biden is too stupid to be president.,0,120,2020-05-07 14:51:19
33,1258409080105791488,Ton,"RT @JoeBiden: This #WorldPressFreedomDay, support for an independent press at home and around the world matters more than ever. We must vot…",0,3509,2020-05-07 14:51:19
34,1258409079422291969,J,"RT @GenZConservati1: Is Joe Biden a rapist? Based on the apparent veracity of Tara Reade's accusations, it certainly creepy Joe is at least…",0,80,2020-05-07 14:51:19
35,1258409076851122176,Trump 2020!!!,"RT @IsraelUSAforevr: Wow, MUST WATCH: Joe Biden has been lying about his personal life for decades.

@realDonaldTrump
https://t.co/wUvPDW4m…",0,413,2020-05-07 14:51:18
36,1258409074926014468,😎😎😎MissyJo79🤬🤬🤬ΜΟΛΩΝ ΛΑΒΕ⚜️⚜️⚜️,RT @Lrihendry: I wonder how Joe Biden has avoided getting Covid-19? He touches and sniffs everyone.,0,491,2020-05-07 14:51:18
37,1258409074858659842,Susan Colts,"RT @TrumpWarRoom: If Joe Biden does not regret the sexual assault standards he set for students on college campuses, shouldn’t he be held t…",0,183,2020-05-07 14:51:18
38,1258409074544316416,Joelle Foster,"RT @TrumpWarRoom: Remember when Democrats said women don’t make up sexual assaults?
 
We do.
 
Now that Joe Biden has been accused, they’ve…",0,588,2020-05-07 14:51:18
39,1258409073386631168,Richard Strait,@SpeakerPelosi I don’t want justice for Tara Reade because it will hurt Joe Biden- ok let’s move on,0,0,2020-05-07 14:51:17
40,1258409069087387648,Toni Wilson🇺🇸🇺🇸🇮🇹🇮🇹,"RT @bennyjohnson: .@RudyGiuliani on Joe Biden:

""What man smells little girls' hair?"" https://t.co/j5HNuSXygS",0,2036,2020-05-07 14:51:16
41,1258409067770494977,Mark Harrison,RT @redsteeze: 22 year old on a college campus doesn’t get the benefit of the doubt Joe Biden allows for himself.,0,1069,2020-05-07 14:51:16
42,1258409067216695296,Jimmy,"RT @TrumpWarRoom: Remember when Democrats said women don’t make up sexual assaults?
 
We do.
 
Now that Joe Biden has been accused, they’ve…",0,588,2020-05-07 14:51:16
43,1258409066625449984,القديم الجديد,RT @AndyPuzder: Please see my new ⁦piece.  It’s infuriating when Democrats brazenly talk about using the pandemic to advance their leftist…,0,129,2020-05-07 14:51:16
44,1258409066235408386,Erich Heinrich,RT @mitchellvii: Forget dementia. Joe Biden is too stupid to be president.,0,120,2020-05-07 14:51:16
45,1258409059302035456,Jake Reif ⚖️,"@zbbrox @mattyglesias Well there’s the fact that those people were coached, none of the stories match up, the recor… https://t.co/EP1AVYVXYH",0,0,2020-05-07 14:51:14
46,1258409057465090054,rosiebrown,"RT @EdRollins: Tara Reade’s sexual assault allegations against Joe Biden are credible.

She is a lifelong Democrat

She has never changed h…",0,32285,2020-05-07 14:51:14
47,1258409055942557698,Lucy Tello,"@gay_seniors @PeteButtigieg @JoeBiden Every vote counts, but if I would be you I will vote for the democratic candi… https://t.co/0JgpIGNgRp",0,0,2020-05-07 14:51:13
48,1258409055682510849,Sheila T,"RT @BradBeauregardJ: New Monmouth University poll shows Biden beating Trump with women voters by 20%

Joe Biden is Trump's worst nightmare…",0,650,2020-05-07 14:51:13
49,1258409054264872960,Aid Muslims 🇺🇸🏳️‍🌈☦️,"RT @TrumpWarRoom: If Joe Biden does not regret the sexual assault standards he set for students on college campuses, shouldn’t he be held t…",0,183,2020-05-07 14:51:13
50,1258409054130626561,Corbin Burr,"RT @MalaikaJabali: I was tryna be over the Joe Biden discourse, but with anti-black vigilante violence &amp; abusive policing flooding the news…",0,259,2020-05-07 14:51:13
51,1258409053732077568,MAGA #Winning,RT @Lrihendry: I wonder how Joe Biden has avoided getting Covid-19? He touches and sniffs everyone.,0,491,2020-05-07 14:51:13
52,1258409051291111424,Tina Welcome,"RT @TrumpWarRoom: If Joe Biden does not regret the sexual assault standards he set for students on college campuses, shouldn’t he be held t…",0,183,2020-05-07 14:51:12
53,1258409050104045569,degan garrett,RT @RealJamesWoods: Rational people acknowledge that China is a the biggest problem we face on earth. There is no reason to expect any diff…,0,4114,2020-05-07 14:51:12
54,1258409049542008832,Denise ⭐⭐⭐,"RT @TrumpWarRoom: Remember when Democrats said women don’t make up sexual assaults?
 
We do.
 
Now that Joe Biden has been accused, they’ve…",0,588,2020-05-07 14:51:12
55,1258409048128585735,SIN JONES,"RT @atensnut: A Biden  presidency would drag American to the depths of failure.  It would pick up where Obama left off. 

Joe Biden Promise…",0,675,2020-05-07 14:51:11
56,1258409047637798913,RedState Democrat,RT @Lis_Smith: I wrote for the @nytopinion about how @JoeBiden has the opportunity to change the media game &amp; outdated way that we run pres…,0,172,2020-05-07 14:51:11
57,1258409047264501760,Craig Swanson,"Black Americans are paying a huge price by the shutdowns, it's a numbers game, governors shut down jobs in big citi… https://t.co/RToXoEBgGp",0,0,2020-05-07 14:51:11
58,1258409044642942976,Adorable Deplorable,"RT @TrumpWarRoom: If Joe Biden does not regret the sexual assault standards he set for students on college campuses, shouldn’t he be held t…",0,178,2020-05-07 14:51:11
59,1258409041354723328,Dave,"@SandraR34104916 @petrifiedstool Funny how Buttigieg and Klobuchar both dropped out in unison, only 2 days before S… https://t.co/YCtTx1aQVC",0,0,2020-05-07 14:51:10
